date	rnum	rank	rankInten	rankOldAndNew	movieCd	movieNm	openDt	salesAmt	salesShare	salesInten	salesChange	salesAcc	audiCnt	audiInten	audiChange	audiAcc	scrnCnt	showCnt
20170104	7	7	0	NEW	20165061	사다코 대 카야코	2017-01-04	39222000	1.6	39222000	100	40265000	5065	5065	100	5214	130	427
20170104	8	8	-3	OLD	20162183	포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」	2016-12-22	17584500	0.7	-45438200	-72.1	1966197400	2460	-6619	-72.9	259147	78	88
20170104	9	9	0	OLD	20168381	얼라이드	2017-01-11	9531000	0.4	4595000	93.1	27231000	1059	442	71.6	3238	7	7
20170104	10	10	-3	OLD	20165543	하이큐!! 승자와 패자	2016-12-28	4442000	0.2	-2282000	-33.9	180325000	628	-334	-34.7	25528	54	80
20170105	1	1	0	OLD	20151181	여교사	2017-01-04	128918100	98.3	-23870800	-15.6	309589500	16513	-3062	-15.6	39526	381	884
20170105	2	2	3	OLD	20161701	위켄즈	2016-12-22	742000	0.6	-173000	-18.9	20418200	80	-29	-26.6	2647	8	8
20170105	3	3	0	NEW	20165144	걱정말아요	2017-01-05	418000	0.3	418000	100	1939000	57	57	100	246	11	16
20170105	4	4	0	NEW	20159286	연애담	2016-11-17	261000	0.2	261000	100	183734100	33	33	100	22512	4	4
20170105	5	5	3	OLD	20101406	여자의 일생	 	52000	0.0	24000	85.7	14453500	26	12	85.7	7863	1	3
20170105	6	6	0	NEW	20154428	야근 대신 뜨개질	2016-11-17	184000	0.1	184000	100	8550500	23	23	100	1272	1	1
20170105	7	7	0	NEW	20140256	딜쿠샤	2016-11-24	132000	0.1	132000	100	10606400	22	22	100	1446	1	1
20170105	8	8	-1	OLD	20164527	부릉! 부릉! 브루미즈: 스피더의 모험 일기	2016-12-15	60000	0.0	-19000	-24.1	81884000	20	1	5.3	10343	1	3
20170105	9	9	-3	OLD	20162545	무현, 두 도시 이야기	2016-10-26	103000	0.1	-32000	-23.7	1512360100	14	-6	-30	192805	3	3
20170105	10	10	-6	OLD	20161603	순종	2016-11-17	69000	0.1	-1709000	-96.1	387440200	8	-206	-96.3	54774	1	2
20170105	1	1	0	OLD	20161725	마스터	2016-12-21	708836100	66.0	-74923200	-9.6	48109286165	92153	-10062	-9.8	5953930	854	3318
20170105	2	2	0	OLD	20150966	사랑하기 때문에	2017-01-04	268551700	25.0	-65660600	-19.6	758826800	36355	-8586	-19.1	99973	495	1848
20170105	3	3	0	OLD	20144641	판도라	2016-12-07	84874600	7.9	-7946500	-8.6	35358925064	11481	-1139	-9	4491611	322	642
20170105	4	4	0	OLD	20152371	당신, 거기 있어줄래요	2016-12-14	6969600	0.6	-889900	-11.3	9325161148	874	-128	-12.8	1164405	39	60
20170105	5	5	0	NEW	20151228	공조	2017-01-18	4750000	0.4	4750000	100	4750000	564	564	100	564	2	2
20170105	6	6	0	OLD	20154661	형	2016-11-23	86000	0.0	-104000	-54.7	23118500193	16	-16	-50	2980315	1	1
20170105	7	7	0	NEW	20168667	바람난 애인	2017-01-05	5000	0.0	5000	100	5000	1	1	100	1	1	1
20170105	8	7	0	NEW	20168710	내 아내의 친구	2017-01-05	5000	0.0	5000	100	5000	1	1	100	1	1	1
20170105	9	7	0	NEW	20168711	내 친구, 그의 아내	2017-01-05	5000	0.0	5000	100	5000	1	1	100	1	1	1
20170105	1	1	0	OLD	20165153	눈의 여왕 3: 눈과 불의 마법대결	2017-01-04	238594000	84.3	-1208400	-0.5	493897400	34484	-481	-1.4	71471	478	878
20170105	2	2	0	OLD	20164485	내 어깨 위 고양이, 밥	2017-01-04	19519600	6.9	-113600	-0.6	57016800	2607	56	2.2	7230	107	234
20170105	3	3	1	OLD	20161763	나, 다니엘 블레이크	2016-12-08	7522600	2.7	385200	5.4	490648400	1078	93	9.4	62452	42	63
20170105	4	4	-1	OLD	20160221	에곤 쉴레: 욕망이 그린 그림	2016-12-22	7768500	2.7	-1418700	-15.4	243116200	1039	-169	-14	30663	42	61
20170105	5	5	1	OLD	19890291	해리가 샐리를 만났을 때	1989-11-18	2571000	0.9	-128500	-4.8	140462200	322	-17	-5	17995	36	41
20170105	6	6	1	OLD	20164526	나의 위대한 친구, 세잔	2016-12-15	1760500	0.6	-480000	-21.4	130481000	254	-81	-24.2	17849	11	14
20170105	7	7	2	OLD	19920315	블루 벨벳	1992-10-17	1283300	0.5	-280700	-17.9	31132400	176	-34	-16.2	3666	19	20
20170105	8	8	0	NEW	20167159	사랑의 시대	2017-02-02	912000	0.3	912000	100	1718000	152	152	100	253	1	1
20170105	9	9	4	OLD	19930396	시애틀의 잠 못이루는 밤	1993-12-18	784700	0.3	164700	26.6	81557200	109	22	25.3	10787	25	26
20170105	10	10	5	OLD	20128588	그 시절, 우리가 좋아했던 소녀	2012-08-22	624000	0.2	133000	27.1	333889270	88	25	39.7	46056	11	12
